       x:             u(x):          v(x):  
    0.072900000     0.44471217     0.44471213
    0.073000000     0.44509432     0.44509429
    0.073100000     0.44547600     0.44547596
    0.073200000     0.44585719     0.44585715
    0.073300000     0.44623790     0.44623786
    0.073400000     0.44661813     0.44661809
    0.073500000     0.44699788     0.44699784
    0.073600000     0.44737715     0.44737711
    0.073700000     0.44775594     0.44775590
    0.073800000     0.44813425     0.44813421
    0.073900000     0.44851209     0.44851205
    0.074000000     0.44888944     0.44888941
    0.074100000     0.44926632     0.44926629
    0.074200000     0.44964273     0.44964269
    0.074300000     0.45001865     0.45001862
    0.074400000     0.45039411     0.45039407
    0.074500000     0.45076908     0.45076904
    0.074600000     0.45114358     0.45114355
    0.074700000     0.45151761     0.45151757
    0.074800000     0.45189116     0.45189113
    0.074900000     0.45226424     0.45226421
    0.075000000     0.45263685     0.45263681
    0.075100000     0.45300899     0.45300895
    0.075200000     0.45338065     0.45338061
    0.075300000     0.45375184     0.45375180
    0.075400000     0.45412256     0.45412252
    0.075500000     0.45449281     0.45449278
    0.075600000     0.45486259     0.45486256
    0.075700000     0.45523190     0.45523187
    0.075800000     0.45560075     0.45560071
    0.075900000     0.45596912     0.45596908
    0.076000000     0.45633702     0.45633699
    0.076100000     0.45670446     0.45670442
    0.076200000     0.45707143     0.45707139
    0.076300000     0.45743793     0.45743790
    0.076400000     0.45780397     0.45780393
    0.076500000     0.45816954     0.45816950
    0.076600000     0.45853465     0.45853461
    0.076700000     0.45889929     0.45889925
    0.076800000     0.45926347     0.45926343
    0.076900000     0.45962718     0.45962714
    0.077000000     0.45999043     0.45999039
    0.077100000     0.46035321     0.46035318
    0.077200000     0.46071554     0.46071550
    0.077300000     0.46107740     0.46107736
    0.077400000     0.46143880     0.46143876
    0.077500000     0.46179974     0.46179970
    0.077600000     0.46216022     0.46216018
    0.077700000     0.46252023     0.46252019
    0.077800000     0.46287979     0.46287975
    0.077900000     0.46323889     0.46323885
    0.078000000     0.46359753     0.46359749
    0.078100000     0.46395571     0.46395567
    0.078200000     0.46431343     0.46431340
    0.078300000     0.46467070     0.46467066
    0.078400000     0.46502751     0.46502747
    0.078500000     0.46538386     0.46538382
    0.078600000     0.46573976     0.46573972
    0.078700000     0.46609520     0.46609516
    0.078800000     0.46645018     0.46645015
    0.078900000     0.46680471     0.46680468
    0.079000000     0.46715879     0.46715875
    0.079100000     0.46751241     0.46751237
    0.079200000     0.46786558     0.46786554
    0.079300000     0.46821830     0.46821826
    0.079400000     0.46857056     0.46857052
    0.079500000     0.46892237     0.46892234
    0.079600000     0.46927373     0.46927370
    0.079700000     0.46962464     0.46962460
    0.079800000     0.46997510     0.46997506
    0.079900000     0.47032511     0.47032507
    0.080000000     0.47067467     0.47067463
    0.080100000     0.47102378     0.47102374
    0.080200000     0.47137244     0.47137240
    0.080300000     0.47172065     0.47172061
    0.080400000     0.47206841     0.47206837
    0.080500000     0.47241573     0.47241569
    0.080600000     0.47276260     0.47276256
    0.080700000     0.47310902     0.47310898
    0.080800000     0.47345500     0.47345496
    0.080900000     0.47380053     0.47380049
    0.081000000     0.47414561     0.47414557
    0.081100000     0.47449025     0.47449021
    0.081200000     0.47483445     0.47483441
    0.081300000     0.47517820     0.47517816
    0.081400000     0.47552151     0.47552147
    0.081500000     0.47586437     0.47586433
    0.081600000     0.47620680     0.47620676
    0.081700000     0.47654878     0.47654874
    0.081800000     0.47689031     0.47689027
    0.081900000     0.47723141     0.47723137
    0.082000000     0.47757207     0.47757203
    0.082100000     0.47791228     0.47791224
    0.082200000     0.47825206     0.47825202
    0.082300000     0.47859140     0.47859136
    0.082400000     0.47893029     0.47893025
    0.082500000     0.47926875     0.47926871
    0.082600000     0.47960677     0.47960673
    0.082700000     0.47994436     0.47994432
    0.082800000     0.48028150     0.48028146
    0.082900000     0.48061821     0.48061817
    0.083000000     0.48095448     0.48095444
    0.083100000     0.48129032     0.48129028
    0.083200000     0.48162572     0.48162568
    0.083300000     0.48196068     0.48196064
    0.083400000     0.48229521     0.48229517
    0.083500000     0.48262931     0.48262927
    0.083600000     0.48296297     0.48296293
    0.083700000     0.48329620     0.48329616
    0.083800000     0.48362900     0.48362896
    0.083900000     0.48396136     0.48396132
    0.084000000     0.48429329     0.48429325
    0.084100000     0.48462479     0.48462475
    0.084200000     0.48495586     0.48495582
    0.084300000     0.48528649     0.48528645
    0.084400000     0.48561670     0.48561666
    0.084500000     0.48594648     0.48594644
    0.084600000     0.48627583     0.48627578
    0.084700000     0.48660474     0.48660470
    0.084800000     0.48693323     0.48693319
    0.084900000     0.48726129     0.48726125
    0.085000000     0.48758893     0.48758889
    0.085100000     0.48791613     0.48791609
    0.085200000     0.48824291     0.48824287
    0.085300000     0.48856926     0.48856922
    0.085400000     0.48889519     0.48889515
    0.085500000     0.48922069     0.48922065
    0.085600000     0.48954577     0.48954572
    0.085700000     0.48987042     0.48987038
    0.085800000     0.49019464     0.49019460
    0.085900000     0.49051844     0.49051840
    0.086000000     0.49084182     0.49084178
    0.086100000     0.49116478     0.49116474
    0.086200000     0.49148731     0.49148727
    0.086300000     0.49180942     0.49180938
    0.086400000     0.49213111     0.49213107
    0.086500000     0.49245237     0.49245233
    0.086600000     0.49277322     0.49277318
    0.086700000     0.49309365     0.49309360
    0.086800000     0.49341365     0.49341361
    0.086900000     0.49373323     0.49373319
    0.087000000     0.49405240     0.49405236
    0.087100000     0.49437115     0.49437111
    0.087200000     0.49468948     0.49468943
    0.087300000     0.49500739     0.49500734
    0.087400000     0.49532488     0.49532484
    0.087500000     0.49564195     0.49564191
    0.087600000     0.49595861     0.49595857
    0.087700000     0.49627485     0.49627481
    0.087800000     0.49659068     0.49659064
    0.087900000     0.49690609     0.49690605
    0.088000000     0.49722108     0.49722104
    0.088100000     0.49753566     0.49753562
    0.088200000     0.49784983     0.49784979
    0.088300000     0.49816358     0.49816354
    0.088400000     0.49847692     0.49847688
    0.088500000     0.49878984     0.49878980
    0.088600000     0.49910236     0.49910232
    0.088700000     0.49941446     0.49941442
    0.088800000     0.49972615     0.49972610
    0.088900000     0.50003742     0.50003738
    0.089000000     0.50034829     0.50034825
    0.089100000     0.50065874     0.50065870
    0.089200000     0.50096879     0.50096875
    0.089300000     0.50127842     0.50127838
    0.089400000     0.50158765     0.50158761
    0.089500000     0.50189646     0.50189642
    0.089600000     0.50220487     0.50220483
    0.089700000     0.50251287     0.50251283
    0.089800000     0.50282046     0.50282042
    0.089900000     0.50312765     0.50312761
    0.090000000     0.50343443     0.50343438
    0.090100000     0.50374080     0.50374076
    0.090200000     0.50404676     0.50404672
    0.090300000     0.50435232     0.50435228
    0.090400000     0.50465747     0.50465743
    0.090500000     0.50496222     0.50496218
    0.090600000     0.50526657     0.50526653
    0.090700000     0.50557051     0.50557047
    0.090800000     0.50587404     0.50587400
    0.090900000     0.50617718     0.50617714
    0.091000000     0.50647991     0.50647987
    0.091100000     0.50678223     0.50678219
    0.091200000     0.50708416     0.50708412
    0.091300000     0.50738568     0.50738564
    0.091400000     0.50768681     0.50768676
    0.091500000     0.50798753     0.50798749
    0.091600000     0.50828785     0.50828781
    0.091700000     0.50858777     0.50858773
    0.091800000     0.50888729     0.50888725
    0.091900000     0.50918641     0.50918637
    0.092000000     0.50948514     0.50948509
    0.092100000     0.50978346     0.50978342
    0.092200000     0.51008139     0.51008134
    0.092300000     0.51037891     0.51037887
    0.092400000     0.51067605     0.51067600
    0.092500000     0.51097278     0.51097274
    0.092600000     0.51126912     0.51126908
    0.092700000     0.51156506     0.51156502
    0.092800000     0.51186061     0.51186056
    0.092900000     0.51215576     0.51215571
    0.093000000     0.51245051     0.51245047
    0.093100000     0.51274487     0.51274483
    0.093200000     0.51303884     0.51303880
    0.093300000     0.51333241     0.51333237
    0.093400000     0.51362559     0.51362555
    0.093500000     0.51391838     0.51391834
    0.093600000     0.51421077     0.51421073
    0.093700000     0.51450278     0.51450273
    0.093800000     0.51479439     0.51479434
    0.093900000     0.51508560     0.51508556
    0.094000000     0.51537643     0.51537639
    0.094100000     0.51566687     0.51566683
    0.094200000     0.51595692     0.51595687
    0.094300000     0.51624657     0.51624653
    0.094400000     0.51653584     0.51653580
    0.094500000     0.51682472     0.51682468
    0.094600000     0.51711321     0.51711317
    0.094700000     0.51740131     0.51740127
    0.094800000     0.51768902     0.51768898
    0.094900000     0.51797635     0.51797631
    0.095000000     0.51826329     0.51826325
    0.095100000     0.51854984     0.51854980
    0.095200000     0.51883601     0.51883596
    0.095300000     0.51912179     0.51912174
    0.095400000     0.51940718     0.51940714
    0.095500000     0.51969219     0.51969215
    0.095600000     0.51997682     0.51997677
    0.095700000     0.52026106     0.52026101
    0.095800000     0.52054491     0.52054487
    0.095900000     0.52082838     0.52082834
    0.096000000     0.52111147     0.52111143
    0.096100000     0.52139418     0.52139414
    0.096200000     0.52167650     0.52167646
    0.096300000     0.52195844     0.52195840
    0.096400000     0.52224000     0.52223996
    0.096500000     0.52252118     0.52252114
    0.096600000     0.52280198     0.52280194
    0.096700000     0.52308240     0.52308235
    0.096800000     0.52336243     0.52336239
    0.096900000     0.52364209     0.52364204
    0.097000000     0.52392137     0.52392132
    0.097100000     0.52420026     0.52420022
    0.097200000     0.52447878     0.52447874
    0.097300000     0.52475692     0.52475688
    0.097400000     0.52503469     0.52503464
    0.097500000     0.52531207     0.52531203
    0.097600000     0.52558908     0.52558904
    0.097700000     0.52586571     0.52586567
    0.097800000     0.52614197     0.52614192
